file_name,Our_tool [timeout 120s],z3_time,cad_time,sygus_time,irrational_points,rational_points,z3_calls,sage_calls,weakest_pre,substitution_and_simplify_time,program_writing_syn_time,synthesized_program_time_total [=avg time*10 in sec],Z3_time_total [=avg time*10 in sec],synthesized_program_SAT,synthesized_program_UNSAT,synthesized_program_UNKNOWN,z3_program_SAT,synthesized_program_UNSAT,synthesized_program_UNKNOWN,Z3_irrational_point, ,gus_tool [timeout 120s],z3_time,cad_time,sygus_time,irrational_points,rational_points,z3_calls,sage_calls,weakest_pre,synthesized_program,substitution_and_simplify_time,program_writing_syn_time, ,dm_tool [timeout 120s],z3_time,cad_time,sygus_time,irrational_points,rational_points,z3_calls,sage_calls,weakest_pre,substitution_and_simplify_time,program_writing_syn_time, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_3_3_circles.smt,Our_tool,0.004571792000206187,119.77023933299643,0.0,0,1,1,1,False,0.21996245899936184,0.0,-1,2.6961729526519775,0,0,10,10,0,0,0, ,phase2_sygus_tool,0.0,120.0,0.0,0,0,0,1,False,None,0.0,0.0, ,dm_tool,116.64782379100507,0.0,0.0,0,9,10,0,False,2.990851208989625,0.28156328898330685, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_3_3_circles_modified.smt,Our_tool,0.006000292007229291,14.616613374004373,0.0,0,1,2,3,True,0.2454427909979131,0.008852415994624607,2.707780122756958,2.5464038848876953,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.860386792002828,0.7597085409943247,0,0,0,1,True,True,0.0,0.0026803749933606014, ,dm_tool,3.733089664936415,0.0,0.0,0,283,283,0,False,22.27297108703351,92.74334285889927, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_3_3_ellipses.smt,Our_tool,0.006135666000773199,28.99330775096314,0.0,0,2,3,6,True,0.6844995409774128,0.018815791976521723,2.598068952560425,2.547476053237915,4,6,0,4,6,0,0, ,phase2_sygus_tool,0.0,120.0,0.0,0,0,0,1,False,None,0.0,0.0, ,dm_tool,1.0212250270269578,0.0,0.0,0,218,218,0,False,44.29548096297367,73.5104493691033, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_3_intersecting_hyperbolas.smt,Our_tool,0.015955916969687678,118.43893579195719,0.0,0,13,13,25,False,1.3317174130061176,0.08238283298851456,2.672584295272827,2.537400245666504,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.8695799999986775,115.12133570900187,0,0,0,1,True,None,0.0,0.0, ,dm_tool,3.50595166500716,0.0,0.0,0,496,496,0,False,24.79920368513558,89.99874332772742, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input10.smt,Our_tool,0.005129583994857967,9.76080641700537,0.0,0,1,2,2,True,0.10029645799659193,0.00340958297601901,2.5174548625946045,2.543306350708008,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.876575041998876,0.011144083007820882,0,0,0,1,True,True,0.0,0.0006735409988323227, ,dm_tool,0.004834416002267972,0.0,0.0,0,1,2,0,True,0.08218433400907088,0.001768999980413355, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input11_2.smt,Our_tool,0.013764874995104037,19.44284945896652,0.0,0,2,3,4,True,0.29386033400078304,0.008921958986320533,2.5907435417175293,2.54986572265625,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.891784791005193,114.98935308399086,0,0,0,1,True,None,0.0,0.0, ,dm_tool,0.5751874231500551,0.0,0.0,0,510,510,0,False,37.47007704609132,80.66623365393025, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input12.smt,Our_tool,0.02605470799608156,4.908442750005634,0.0,0,1,2,1,True,0.23399166700255591,0.0036436670052353293,2.6950161457061768,2.56087327003479,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.926900624996051,114.88036362500861,0,0,0,1,True,None,0.0,0.0, ,dm_tool,0.06505425002251286,0.0,0.0,0,6,7,0,False,0.34671562498260755,0.006303417991148308, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input12_2.smt,Our_tool,0.10696258301322814,19.80002758401679,0.0,0,2,3,4,True,0.3454704589676112,0.03484120803477708,2.883286952972412,2.5497310161590576,8,2,0,8,2,0,0, ,phase2_sygus_tool,0.0,4.926017165998928,114.93512012499559,0,0,0,1,True,None,0.0,0.0, ,dm_tool,39.70680871998775,0.0,0.0,0,294,294,0,False,28.043873618982616,50.992927742147, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input13.smt,Our_tool,0.00520195800345391,4.889884042000631,0.0,0,1,2,1,True,0.07121033300063573,0.0016283760051010177,2.5586485862731934,2.5413527488708496,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.894172457992681,0.013257416998385452,0,0,0,1,True,True,0.0,0.0008074590004980564, ,dm_tool,0.005804708009236492,0.0,0.0,0,3,4,0,True,0.07518433399673086,0.001821709010982886, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input13_2.smt,Our_tool,0.2620265840232605,116.85462749798899,0.0,0,12,12,24,False,2.299231959026656,0.299995790963294,2.822956085205078,2.5373897552490234,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.8891439589933725,115.09183912500157,0,0,0,1,True,None,0.0,0.0, ,dm_tool,119.17954270802147,0.0,0.0,0,10,11,0,False,0.7159049199981382,0.07762895902851596, 
